id|code|vendor_type|city_alias_code|country_alias_code
486|AUS000391000|citsae|LDW|AU
487|AUS000163000|citsae|LEA|AU
488|AUS000164000|citsae|LEL|AU
489|AUS000165000|citsae|LER|AU
490|AUS000387000|citsae|LFP|AU
491|AUS000388000|citsae|LGE|AU
492|AUS000395000|citsae|LGH|AU
493|AUS000166000|citsae|LHG|AU
494|AUS000397000|citsae|LIB|AU
495|AUS000389000|citsae|LKD|AU
496|AUS000167000|citsae|LLG|AU
497|AUS000396000|citsae|LLL|AU
498|AUS000398000|citsae|LLP|AU
499|AUS000390000|citsae|LNH|AU
500|AUS000168000|citsae|LNO|AU
501|AUS000414000|citsae|LOA|AU
502|AUS000413000|citsae|LOC|AU
503|AUS000169000|citsae|LRE|AU
504|AUS000170000|citsae|LSY|AU
505|AUS000224000|citsae|LTB|AU
506|AUS000399000|citsae|LTP|AU
507|AUS000415000|citsae|LTV|AU
508|AUS000394000|citsae|LUT|AU
509|AUS000393000|citsae|LUU|AU
510|AUS000171000|citsae|LVO|AU
511|AUS000392000|citsae|LWH|AU
512|AUS000386000|citsae|LYT|AU
513|AUS000172000|citsae|LZR|AU
514|AUS000416000|citsae|MBB|AU
515|AUS000431000|citsae|MBF|AU
516|AUS000173000|citsae|MBH|AU
517|AUS000432000|citsae|MBN|AU
518|AUS000227000|citsae|MBW|AU
519|AUS000174000|citsae|MCV|AU
520|AUS000175000|citsae|MCY|AU
521|AUS000452000|citsae|MET|AU
522|AUS000433000|citsae|MFL|AU
523|AUS000428000|citsae|MFP|AU
524|AUS000176000|citsae|MGB|AU
525|AUS000177000|citsae|MGT|AU
526|AUS000424000|citsae|MGV|AU
527|AUS000353000|citsae|MHC|AU
528|AUS000434000|citsae|MHO|AU
529|AUS000178000|citsae|MHU|AU
530|AUS000447000|citsae|MIH|AU
531|AUS000179000|citsae|MIM|AU
532|AUS000451000|citsae|MIN|AU
533|AUS000443000|citsae|MIY|AU
534|AUS000425000|citsae|MIZ|AU
535|AUS000180000|citsae|MJK|AU
536|AUS000259000|citsae|MJP|AU
537|AUS000001000|citsae|MKR|AU
538|AUS000435000|citsae|MKV|AU
539|AUS000006000|citsae|MKY|AU
540|AUS000270000|citsae|MLR|AU
541|AUS000427000|citsae|MLV|AU
542|AUS000089000|citsae|MMG|AU
543|AUS000266000|citsae|MMM|AU
544|AUS000442000|citsae|MNE|AU
545|AUS000090000|citsae|MNG|AU
546|AUS000271000|citsae|MNQ|AU
547|AUS000440000|citsae|MNV|AU
548|AUS000426000|citsae|MNW|AU
549|AUS000457000|citsae|MOO|AU
550|AUS000254000|citsae|MOV|AU
551|AUS000429000|citsae|MQA|AU
552|AUS000419000|citsae|MQE|AU
553|AUS000091000|citsae|MQL|AU
554|AUS000011000|citsae|MQZ|AU
555|AUS000248000|citsae|MRG|AU
556|AUS000450000|citsae|MRL|AU
557|AUS000418000|citsae|MRP|AU
558|AUS000092000|citsae|MRZ|AU
559|AUS000439000|citsae|MSF|AU
560|AUS000438000|citsae|MTD|AU
561|AUS000199000|citsae|MTL|AU
562|AUS000446000|citsae|MTQ|AU
563|AUS000417000|citsae|MUP|AU
564|AUS000456000|citsae|MUQ|AU
565|AUS000225000|citsae|MVH|AU
566|AUS000458000|citsae|MVK|AU
567|AUS000422000|citsae|MVU|AU
568|AUS000454000|citsae|MWB|AU
569|AUS000460000|citsae|MWT|AU
570|AUS000444000|citsae|MWY|AU
571|AUS000421000|citsae|MXD|AU
572|AUS000448000|citsae|MXQ|AU
573|AUS000420000|citsae|MXU|AU
574|AUS000093000|citsae|MYA|AU
575|AUS000094000|citsae|MYI|AU
576|AUS000445000|citsae|MYO|AU
577|AUS000095000|citsae|NAA|AU
578|AUS000249000|citsae|NAC|AU
579|AUS000228000|citsae|NBH|AU
580|AUS000468000|citsae|NBR|AU
581|AUS000490000|citsae|NDS|AU
582|AUS000251000|citsae|NGA|AU
583|AUS000469000|citsae|NIF|AU
584|AUS000472000|citsae|NKB|AU
585|AUS000096000|citsae|NLF|AU
586|AUS000463000|citsae|NLL|AU
587|AUS000470000|citsae|NLS|AU
588|AUS000543000|citsae|NMP|AU
589|AUS000465000|citsae|NMR|AU
590|AUS000192000|citsae|NOA|AU
591|AUS000461000|citsae|NPP|AU
592|AUS000097000|citsae|NRA|AU
593|AUS000464000|citsae|NRG|AU
594|GBRNIRNYM000|citsae|NRY|AU
595|AUS000474000|citsae|NSA|AU
596|AUS000258000|citsae|NSM|AU
597|AUS000233000|citsae|NSO|AU
598|AUS000229000|citsae|NSV|AU
599|AUS000098000|citsae|NTN|AU
600|AUS000099000|citsae|NUB|AU
601|AUS000462000|citsae|NUR|AU
602|AUS000471000|citsae|NYN|AU
603|AUS000100000|citsae|OAG|AU
604|AUS000278000|citsae|OBA|AU
605|AUS000529000|citsae|ODD|AU
606|AUS000360000|citsae|ODL|AU
607|AUS000279000|citsae|ODR|AU
608|AUS000187000|citsae|OKB|AU
609|AUS000101000|citsae|OKR|AU
610|AUS000102000|citsae|OKY|AU
611|AUS000103000|citsae|OLP|AU
612|AUS000104000|citsae|ONG|AU
613|AUS000430000|citsae|ONR|AU
614|AUS000277000|citsae|ONS|AU
615|AUSQLDOOL000|citsae|OOL|AU
616|AUS000105000|citsae|OOM|AU
617|AUS000459000|citsae|OOR|AU
618|AUS000475000|citsae|OPI|AU
619|AUS000561000|citsae|ORR|AU
620|AUS000265000|citsae|ORS|AU
621|AUS000280000|citsae|OXO|AU
622|AUS000453000|citsae|OXY|AU
623|AUS000281000|citsae|OYN|AU
624|AUS000106000|citsae|PBO|AU
625|AUS000479000|citsae|PDE|AU
626|AUS000201000|citsae|PDN|AU
627|AUS000202000|citsae|PEA|AU
628|AUS000480000|citsae|PEP|AU
629|AUS0WAPER000|citsae|PER|AU
630|AUS000482000|citsae|PEY|AU
631|AUS000107000|citsae|PHE|AU
632|AUSNSWNTL000|citsae|PHJ|AU
633|AUS000108000|citsae|PKE|AU
634|AUS000551000|citsae|PKT|AU
635|AUS0SAPLO000|citsae|PLO|AU
636|AUS000478000|citsae|PMK|AU
637|AUS0SAPPI000|citsae|PPI|AU
638|AUS000109000|citsae|PPP|AU
639|AUS000110000|citsae|PQQ|AU
640|AUS000477000|citsae|PRD|AU
641|JAM000POR000|citsae|PTJ|AU
642|AUS0SAPUG000|citsae|PUG|AU
643|AUS000111000|citsae|RAM|AU
644|AUS000405000|citsae|RBC|AU
645|AUS000230000|citsae|RBS|AU
646|AUS000403000|citsae|RBU|AU
647|NZL000RMD000|citsae|RCM|AU
648|AUS000200000|citsae|RCN|AU
649|AUS000407000|citsae|RDA|AU
650|AUS000412000|citsae|RHL|AU
651|AUS000406000|citsae|RKY|AU
652|AUS000411000|citsae|RLP|AU
653|ITA000ROM000|citsae|RMA|AU
654|AUS000231000|citsae|RMK|AU
655|AUS000404000|citsae|ROH|AU
656|AUS000112000|citsae|ROK|AU
657|AUS000408000|citsae|RPB|AU
658|AUS000307000|citsae|RPM|AU
659|AUS000409000|citsae|RPV|AU
660|MLI000004000|citsae|RRE|AU
661|AUS000400000|citsae|RRV|AU
662|AUS000410000|citsae|RSB|AU
663|AUS000401000|citsae|RTP|AU
664|AUS000232000|citsae|RTS|AU
665|AUS000441000|citsae|RTY|AU
666|AUS000113000|citsae|SBR|AU
667|AUS000496000|citsae|SCG|AU
668|AUS000195000|citsae|SFP|AU
669|USA0UTSGU000|citsae|SGO|AU
670|AUS000541000|citsae|SGP|AU
671|AUS000492000|citsae|SHQ|AU
672|AUS000194000|citsae|SHT|AU
673|AUS000494000|citsae|SHU|AU
674|AUS000204000|citsae|SIO|AU
675|AUS000253000|citsae|SIX|AU
676|AUS000495000|citsae|SNB|AU
677|AUS000234000|citsae|SNH|AU
678|AUS000467000|citsae|SQC|AU
679|AUS000498000|citsae|SQP|AU
680|AUS000489000|citsae|SRM|AU
681|AUS000010000|citsae|SRN|AU
682|AUS000284000|citsae|SRR|AU
683|AUS000500000|citsae|SSK|AU
684|AUS000539000|citsae|SSP|AU
685|AUS000493000|citsae|STF|AU
686|AUS000499000|citsae|STH|AU
687|AUS000491000|citsae|SWB|AU
688|AUS000235000|citsae|SWC|AU
689|AUS000206000|citsae|SWH|AU
690|AUSNSWHBS000|citsae|SYD|AU
691|AUS000193000|citsae|SXE|AU
692|AUS000114000|citsae|SYU|AU
693|AUS000205000|citsae|TAN|AU
694|AUS000501000|citsae|TAQ|AU
695|AUS000509000|citsae|TBK|AU
696|AUS000504000|citsae|TBL|AU
697|AUS000115000|citsae|TCA|AU
698|AUS000238000|citsae|TCW|AU
699|AUS000506000|citsae|TDN|AU
700|AUS000536000|citsae|TDR|AU
701|AUS000507000|citsae|TEF|AU
702|AUS000257000|citsae|TEM|AU
703|AUS000239000|citsae|TGN|AU
704|AUS000116000|citsae|THG|AU
705|AUS000241000|citsae|TKY|AU
706|AUS000117000|citsae|TMW|AU
707|AUS000118000|citsae|TPR|AU
708|AUS000119000|citsae|TRO|AU
709|AUSQLDTSV000|citsae|TSV|AU
710|AUS000240000|citsae|TUM|AU
711|AUSQLDTWB000|citsae|TWB|AU
712|AUS000237000|citsae|TWN|AU
713|AUS000511000|citsae|TWP|AU
714|AUS000505000|citsae|TXR|AU
715|AUS000508000|citsae|TYB|AU
716|AUS000488000|citsae|TYG|AU
717|AUS000510000|citsae|TYP|AU
718|AUS000120000|citsae|UBB|AU
719|AUS000347000|citsae|UBU|AU
720|AUS000531000|citsae|UDA|AU
721|AUS000385000|citsae|UEE|AU
722|AUS000384000|citsae|UIR|AU
723|AUS000121000|citsae|ULP|AU
724|AUS000535000|citsae|UMR|AU
725|AUS000532000|citsae|USL|AU
726|AUS000423000|citsae|UTB|AU
727|AUS000473000|citsae|UTD|AU
728|AUS000523000|citsae|VCD|AU
729|AUS000516000|citsae|VNR|AU
730|AUS000512000|citsae|WAN|AU
731|AUS000526000|citsae|WAU|AU
732|AUS000522000|citsae|WAV|AU
733|USA0RIUZO000|citsae|WAZ|AU
734|AUS000243000|citsae|WDI|AU
735|AUS000122000|citsae|WEI|AU
736|AUS000521000|citsae|WEW|AU
737|AUS000123000|citsae|WGA|AU
738|AUS000124000|citsae|WGE|AU
739|AUS000242000|citsae|WGT|AU
740|AUS000519000|citsae|WHL|AU
741|AUS000125000|citsae|WIN|AU
742|AUS000518000|citsae|WIO|AU
743|AUS000520000|citsae|WIT|AU
744|AUS000514000|citsae|WKB|AU
745|AUS000527000|citsae|WLA|AU
746|AUS000525000|citsae|WLC|AU
747|AUS000528000|citsae|WLL|AU
748|AUS000333000|citsae|WLO|AU
749|AUS000183000|citsae|WMB|AU
750|AUS000436000|citsae|WME|AU
751|AUS000524000|citsae|WND|AU
752|AUS000126000|citsae|WNR|AU
753|AUS000533000|citsae|WOG|AU
754|AUSNSWWOL000|citsae|WOL|AU
755|AUS000517000|citsae|WON|AU
756|AUS000402000|citsae|WPK|AU
757|AUS000515000|citsae|WRW|AU
758|AUS000256000|citsae|WSY|AU
759|AUS000534000|citsae|WUD|AU
760|AUS000127000|citsae|WUN|AU
761|AUS000530000|citsae|WWI|AU
762|AUS000250000|citsae|WWY|AU
763|AUS0SAWAY000|citsae|WYA|AU
764|AUS000244000|citsae|WYN|AU
765|AUS000211000|citsae|XCO|AU
766|AUS000226000|citsae|XMC|AU
767|AUS000449000|citsae|XML|AU
768|AUS000544000|citsae|XMY|AU
769|AUS000128000|citsae|XTG|AU
770|AUS000503000|citsae|XTO|AU
771|AUS000502000|citsae|XTR|AU
772|AUS000545000|citsae|YLG|AU
773|AUS000547000|citsae|YNN|AU
774|AUS000548000|citsae|YUE|AU
775|AUS000207000|citsae|ZBL|AU
776|AUS000208000|citsae|ZBO|AU
777|AUS000466000|citsae|ZGL|AU
778|AUS000129000|citsae|ZNE|AU
779|ABW000000000|citsae|AUA|AW
780|AZE000001000|citsae|KVD|AZ
781|AZE0000NX000|citsae|NAJ|AZ
782|BIH000001000|citsae|OMO|BA
783|BIH000FSA000|citsae|SJJ|BA
784|BIH000002000|citsae|TZL|BA
785|BRB000000000|citsae|BGI|BB
786|BGD000CGP000|citsae|CGP|BD
787|BGD000006000|citsae|CLA|BD
788|BGD000001000|citsae|CXB|BD
789|BGD000DAC000|citsae|DAC|BD
790|BGD000011000|citsae|IRD|BD
791|BGD000005000|citsae|JSR|BD
792|BGD000KHL000|citsae|KHL|BD
793|BGD000007000|citsae|RAU|BD
794|BGD000002000|citsae|RJH|BD
795|BGD000008000|citsae|SDW|BD
796|BGD000003000|citsae|SPD|BD
797|BGD000009000|citsae|TKR|BD
798|BGD000010000|citsae|ZHM|BD
799|BGD000004000|citsae|ZYL|BD
800|BEL000BRU000|citsae|BRU|BE
801|BEL000002000|citsae|KJK|BE
802|BEL000WLG000|citsae|LGG|BE
803|BEL000003000|citsae|OBL|BE
804|BEL000001000|citsae|OST|BE
805|BFA000001000|citsae|BNR|BF
806|BFA000002000|citsae|BOY|BF
807|BFA000007000|citsae|DGU|BF
808|BFA000014000|citsae|DIP|BF
2416|ECU000004000|citsae|OCC|EC
2417|ECU00000Y000|citsae|PTZ|EC
2418|ECU000012000|citsae|PVO|EC
2419|ECU000017000|citsae|PYO|EC
2420|ECU000018000|citsae|SCY|EC
2421|ECU000006000|citsae|SNC|EC
2422|ECU000019000|citsae|SUQ|EC
2423|ECU000020000|citsae|TPC|EC
2424|ECU000021000|citsae|TPN|EC
2425|ECU000013000|citsae|TSC|EC
2426|ECU000022000|citsae|TUA|EC
2427|ECU000015000|citsae|XMS|EC
2428|EST000002000|citsae|KDL|EE
2429|EST000078000|citsae|TAY|EE
2430|EST000003000|citsae|URE|EE
2431|EGY000008000|citsae|AAC|EG
2432|EGY000009000|citsae|ABS|EG
2433|EGY000ALY000|citsae|ALY|EG
2434|EGY000ASW000|citsae|ASW|EG
2435|EGY000004000|citsae|ATZ|EG
2436|EGY000005000|citsae|AUE|EG
2437|EGY000CAI000|citsae|CAI|EG
2438|EGY000013000|citsae|DAK|EG
2439|EGY000018000|citsae|ELT|EG
2440|EGY000017000|citsae|EMY|EG
2441|EGY000020000|citsae|GSQ|EG
2442|EGY000001000|citsae|HRG|EG
2443|EGY000006000|citsae|MUH|EG
2444|EGY000014000|citsae|PSD|EG
2445|EGY000012000|citsae|SEW|EG
2446|EGY000011000|citsae|SKV|EG
2447|EGY000019000|citsae|SQK|EG
2448|EGY000002000|citsae|SSH|EG
2449|EGY000003000|citsae|TCP|EG
2450|EGY000007000|citsae|UVL|EG
2451|ETH000004000|citsae|ASA|ER
2452|ETH000001000|citsae|ASM|ER
2453|ETH000041000|citsae|MSW|ER
2454|ESP000006000|citsae|ACE|ES
2455|ESP000AGP000|citsae|AGP|ES
2456|ESP000ALC000|citsae|ALC|ES
2457|ESP000BCN000|citsae|BCN|ES
2458|ESP000BJZ000|citsae|BJZ|ES
2459|ESP000011000|citsae|EAS|ES
2460|ESP000021000|citsae|FUE|ES
2461|ESP000025000|citsae|GMZ|ES
2462|ESP000GRO000|citsae|GRO|ES
2463|ESP000GRX000|citsae|GRX|ES
2464|ESP000007000|citsae|IBZ|ES
2465|ESP000022000|citsae|JCU|ES
2466|ESP000010000|citsae|LCG|ES
2467|ESP000LEI000|citsae|LEI|ES
2468|ESP000LEN000|citsae|LEN|ES
2469|ESP000024000|citsae|LEU|ES
2470|ESP000LPA000|citsae|LPA|ES
2471|ESP000008000|citsae|MAH|ES
2472|ESP000MJV000|citsae|MJV|ES
2473|ESP000013000|citsae|MLN|ES
2474|ARG000COR000|citsae|ODB|ES
2475|ESP000003000|citsae|OVD|ES
2476|ESP000023000|citsae|OZP|ES
2477|ITA000PMF000|citsae|PMI|ES
2478|ESP000014000|citsae|PNA|ES
2479|ESP000015000|citsae|REU|ES
2480|ESP000002000|citsae|SCQ|ES
2481|COL000SAN000|citsae|SDR|ES
2482|ESP000SLM000|citsae|SLM|ES
2483|ESP000016000|citsae|SPC|ES
2484|ESP000SVQ000|citsae|SVQ|ES
2485|ESP000009000|citsae|TCI|ES
2486|ESP000MAD000|citsae|MAD|ES
2487|ESP000017000|citsae|VDE|ES
2488|ESP000005000|citsae|VGO|ES
2489|ESP000018000|citsae|VIT|ES
2490|ESP000001000|citsae|VLL|ES
2491|ESP000019000|citsae|XRY|ES
2492|ESP000ZAZ000|citsae|ZAZ|ES
2493|ETH000019000|citsae|ABK|ET
2494|ETH0000AA000|citsae|ADD|ET
2495|ETH000002000|citsae|ALK|ET
2496|ETH000003000|citsae|AMH|ET
2497|ETH000005000|citsae|ASO|ET
2498|ETH000006000|citsae|AWA|ET
2499|ETH000007000|citsae|AWH|ET
2500|ETH000008000|citsae|AXU|ET
2501|ETH000009000|citsae|BCO|ET
2502|ETH000010000|citsae|BCY|ET
2503|LBN0000BI000|citsae|BEI|ET
2504|ETH000011000|citsae|BJR|ET
2505|ETH000012000|citsae|DBM|ET
2506|ETH000033000|citsae|DBT|ET
2507|ETH000013000|citsae|DEM|ET
2508|ETH000034000|citsae|DGC|ET
2509|ETH0000DD000|citsae|DIR|ET
2510|ETH000014000|citsae|DSE|ET
2511|ETH000047000|citsae|EGL|ET
2512|ETH000037000|citsae|ETE|ET
2513|ETH000035000|citsae|FNH|ET
2514|ETH000020000|citsae|GDE|ET
2515|ETH000021000|citsae|GDQ|ET
2516|ETH000039000|citsae|GHD|ET
2517|ETH000036000|citsae|GLC|ET
2518|ETH000022000|citsae|GMB|ET
2519|ETH000038000|citsae|GNN|ET
2520|ETH000023000|citsae|GOB|ET
2521|ETH000024000|citsae|GOR|ET
2522|ETH000025000|citsae|HIL|ET
2523|ETH000029000|citsae|HUE|ET
2524|ETH000026000|citsae|JIJ|ET
2525|ETH000027000|citsae|JIM|ET
2526|ETH000040000|citsae|LFO|ET
2527|ETH000030000|citsae|LLI|ET
2528|ETH000032000|citsae|MKD|ET
2529|ETH000028000|citsae|MKS|ET
2530|ETH000015000|citsae|MQX|ET
2531|ETH000016000|citsae|MTF|ET
2532|ETH000046000|citsae|MUJ|ET
2533|ETH000045000|citsae|MYS|ET
2534|ETH000042000|citsae|MZX|ET
2535|ETH000043000|citsae|NDM|ET
2536|ETH000049000|citsae|NEJ|ET
2537|ETH000048000|citsae|NEK|ET
2538|ETH000044000|citsae|OTA|ET
2539|ETH000050000|citsae|PWI|ET
2540|ETH000017000|citsae|SHC|ET
2541|ETH000054000|citsae|SKR|ET
2542|CHN035004000|citsae|SQJ|ET
2543|ETH000051000|citsae|SXU|ET
2544|ETH000018000|citsae|TIE|ET
2545|ETH000052000|citsae|TUJ|ET
2546|CAF0000UK000|citsae|WAC|ET
2547|ETH000053000|citsae|WRA|ET
2548|ETH000031000|citsae|XBL|ET
2549|FIN000012000|citsae|ENF|FI
2550|FIN000HEL000|citsae|HEL|FI
2551|FIN000019000|citsae|HYV|FI
2552|FIN000JOE000|citsae|JOE|FI
2553|FIN000001000|citsae|JYV|FI
2554|FIN000002000|citsae|KAJ|FI
2555|FIN000003000|citsae|KAO|FI
2556|FIN000016000|citsae|KAU|FI
2557|FIN000010000|citsae|KEM|FI
2558|FIN000017000|citsae|KEV|FI
2559|FIN000015000|citsae|KHJ|FI
2560|FIN000KOK000|citsae|KOK|FI
2561|FIN000014000|citsae|KTQ|FI
2562|FIN000004000|citsae|KTT|FI
2563|FIN000005000|citsae|KUO|FI
2564|FIN000LPP000|citsae|LPP|FI
2565|FIN000MHQ000|citsae|MHQ|FI
2566|FIN000MIK000|citsae|MIK|FI
2567|FIN000OLU000|citsae|OUL|FI
2568|FIN000POR000|citsae|POR|FI
2569|FIN000006000|citsae|RVN|FI
2570|FIN000007000|citsae|SJY|FI
2571|FIN000018000|citsae|SOT|FI
2572|FIN000008000|citsae|SVL|FI
2573|FIN000TKU000|citsae|TKU|FI
2574|FIN000TMP000|citsae|TMP|FI
2575|FIN000011000|citsae|UTI|FI
2576|FIN000VAA000|citsae|VAA|FI
2577|FIN000009000|citsae|VRK|FI
2578|FIN000013000|citsae|YLI|FI
2579|FJI000024000|citsae|AQS|FJ
2580|FJI000003000|citsae|BVF|FJ
2581|FJI000004000|citsae|BXL|FJ
2582|FJI000005000|citsae|CST|FJ
2583|FJI000029000|citsae|ICI|FJ
2584|FJI000025000|citsae|KAY|FJ
2585|FJI000010000|citsae|KDV|FJ
2586|FJI000018000|citsae|KVU|FJ
2587|FJI000014000|citsae|KXF|FJ
2588|FJI000011000|citsae|LBS|FJ
2589|FJI000012000|citsae|LEV|FJ
2590|FJI000019000|citsae|LKB|FJ
2591|FJI000013000|citsae|LUC|FJ
2592|FJI000022000|citsae|MFJ|FJ
2593|FJI000006000|citsae|MNF|FJ
2594|FJI000007000|citsae|NGI|FJ
2595|FJI000023000|citsae|NTA|FJ
2596|FJI000016000|citsae|ONU|FJ
2597|FJI000015000|citsae|PHR|FJ
2598|FJI000002000|citsae|PTF|FJ
2599|FJI000020000|citsae|RBI|FJ
2600|FJI000021000|citsae|RTA|FJ
2601|FJI000001000|citsae|SUV|FJ
2602|FJI000008000|citsae|SVU|FJ
2603|FJI000017000|citsae|TTL|FJ
2604|FJI000009000|citsae|TVU|FJ
2605|FJI000027000|citsae|VAU|FJ
2606|FJI000026000|citsae|VBV|FJ
2607|FJI000028000|citsae|VTF|FJ
2608|FJI000030000|citsae|YAS|FJ
2609|FLK000001000|citsae|PSY|FK
2610|FSM000002000|citsae|KSA|FM
2611|FSM000001000|citsae|TKK|FM
2612|FSM000004000|citsae|ULI|FM
2613|FSM000003000|citsae|YAP|FM
2614|FRO000000000|citsae|FAE|FO
2615|FRA000046000|citsae|AGF|FR
2616|FRA000047000|citsae|AHZ|FR
1009|BRA000265000|citsae|ITP|BR
1010|BRA000263000|citsae|ITQ|BR
1011|BRA000266000|citsae|ITR|BR
1012|BRA000164000|citsae|JCB|BR
1013|BRA000162000|citsae|JCM|BR
1014|BRA000256000|citsae|JCR|BR
1015|BRA000104000|citsae|JDF|BR
1016|BRA000105000|citsae|JDO|BR
1017|BRA000163000|citsae|JEQ|BR
1018|BRA000106000|citsae|JIA|BR
1019|BRA000257000|citsae|JLS|BR
1020|BRA000258000|citsae|JNA|BR
1021|BRA000107000|citsae|JOI|BR
1022|BRA000108000|citsae|JPA|BR
1023|BRA000109000|citsae|JPR|BR
1024|BRA000110000|citsae|JRN|BR
1025|BRA000204000|citsae|JTI|BR
1026|BRA000111000|citsae|JUA|BR
1027|BRA000218000|citsae|LAJ|BR
1028|BRA000190000|citsae|LAZ|BR
1029|BRA000217000|citsae|LBR|BR
1030|BRA000231000|citsae|LCB|BR
1031|BRA000112000|citsae|LDB|BR
1032|BRA000113000|citsae|LEC|BR
1033|BRA000221000|citsae|LEP|BR
1034|BRA000153000|citsae|LIP|BR
1035|BRA000223000|citsae|LOI|BR
1036|BRA000222000|citsae|LVB|BR
1037|BRA000114000|citsae|MAB|BR
1038|BRA000115000|citsae|MBK|BR
1039|BRA000225000|citsae|MBZ|BR
1040|BRA000116000|citsae|MCP|BR
1041|BRA000004000|citsae|MCZ|BR
1042|BRA000125000|citsae|MEA|BR
1043|BRA000117000|citsae|MEU|BR
1044|BRA000118000|citsae|MGF|BR
1045|BRA000119000|citsae|MII|BR
1046|BRA000224000|citsae|MNX|BR
1047|BRA000051000|citsae|MOC|BR
1048|BRA000226000|citsae|MQH|BR
1049|BRA000052000|citsae|MTE|BR
1050|BRA0000MT000|citsae|MTG|BR
1051|BRA000228000|citsae|MVF|BR
1052|BRA000053000|citsae|MVS|BR
1053|BRA000005000|citsae|NAT|BR
1054|BRA000141000|citsae|NNU|BR
1055|BRA000255000|citsae|NOK|BR
1056|BRA000165000|citsae|NQL|BR
1057|BRA000227000|citsae|NTM|BR
1058|BRA000254000|citsae|NVP|BR
1059|BRA000054000|citsae|NVT|BR
1060|BRA000129000|citsae|OAL|BR
1061|BRA000055000|citsae|OBI|BR
1062|BRA000187000|citsae|OIA|BR
1063|TUR000SIN000|citsae|OPS|BR
1064|BRA000056000|citsae|ORX|BR
1065|BRA000142000|citsae|OUS|BR
1066|BRA000057000|citsae|OYK|BR
1067|BRA000180000|citsae|PAV|BR
1068|BRA000189000|citsae|PBB|BR
1069|BRA000234000|citsae|PBQ|BR
1070|BRA000196000|citsae|PBV|BR
1071|BRA000184000|citsae|PBX|BR
1072|BRA000168000|citsae|PCS|BR
1073|BRA000146000|citsae|PDF|BR
1074|BRA000195000|citsae|PDR|BR
1075|BRA000058000|citsae|PET|BR
1076|BRA000059000|citsae|PFB|BR
1077|BRA000181000|citsae|PHB|BR
1078|BRA000235000|citsae|PHI|BR
1079|BRA000232000|citsae|PIG|BR
1080|BRA000060000|citsae|PIN|BR
1081|BRA000233000|citsae|PIV|BR
1082|BRA000001000|citsae|PLL|BR
1083|BRA000230000|citsae|PMG|BR
1084|BRA000061000|citsae|PMW|BR
1085|BRA000169000|citsae|PNB|BR
1086|BRA000166000|citsae|PNG|BR
1087|BRA000062000|citsae|PNZ|BR
1088|BRA000063000|citsae|POA|BR
1089|BRA000167000|citsae|POJ|BR
1090|BRA000191000|citsae|POO|BR
1091|BRA000064000|citsae|PPB|BR
1092|BRA000145000|citsae|PPY|BR
1093|BRA000143000|citsae|PSW|BR
1094|BRA000144000|citsae|PTO|BR
1095|BRA000065000|citsae|PTQ|BR
1096|BRA000066000|citsae|PVH|BR
1097|BRA000188000|citsae|PVI|BR
1098|BRA000067000|citsae|RAO|BR
1099|BRA000192000|citsae|RBB|BR
1100|BRA000068000|citsae|RBR|BR
1101|BRA000219000|citsae|RDC|BR
1102|BRA000002000|citsae|REC|BR
1103|BRA000147000|citsae|REZ|BR
1104|BRA000069000|citsae|RIA|BR
1105|BRA000148000|citsae|RIG|BR
1106|BRA000154000|citsae|ROO|BR
1107|BRA000182000|citsae|RVD|BR
1108|BRA000170000|citsae|SBJ|BR
1109|BRA0000RJ000|citsae|RIO|BR
1110|BRA000150000|citsae|SFK|BR
1111|BRA000240000|citsae|SFV|BR
1112|BRA000070000|citsae|SJK|BR
1113|BRA000242000|citsae|SJL|BR
1114|BRA000071000|citsae|SJP|BR
1115|ARG000LUQ000|citsae|SLZ|BR
1116|BRA0000RJ000|citsae|SNZ|BR
1117|BRA000072000|citsae|SOD|BR
1118|BRA000171000|citsae|SQM|BR
1119|BRA000244000|citsae|SQX|BR
1120|BRA000229000|citsae|SQY|BR
1121|ARG000RSA000|citsae|SRA|BR
1122|SLV000000000|citsae|SSA|BR
1123|BRA000243000|citsae|SSO|BR
1124|BRA000126000|citsae|SSZ|BR
1125|BRA000073000|citsae|STM|BR
1126|BRA000245000|citsae|STZ|BR
1127|BRA000247000|citsae|SWM|BR
1128|BRA000241000|citsae|SXO|BR
1129|BRA000253000|citsae|SXX|BR
1130|BRA000074000|citsae|TBT|BR
1131|BRA000173000|citsae|TEC|BR
1132|BRA000075000|citsae|TFF|BR
1133|BRA000174000|citsae|TFL|BR
1134|BRA000151000|citsae|TGQ|BR
1135|BRA000076000|citsae|THE|BR
1136|BRA000210000|citsae|TLZ|BR
1137|BRA000077000|citsae|TMT|BR
1138|BLZ0000TO000|citsae|TOW|BR
1139|BRA000248000|citsae|TRQ|BR
1140|BRA000152000|citsae|TSQ|BR
1141|BRA000078000|citsae|TUR|BR
1142|LVA000TUK000|citsae|TUZ|BR
1143|BRA000172000|citsae|TXF|BR
1144|BRA000079000|citsae|UBA|BR
1145|BRA000127000|citsae|UBT|BR
1146|BRA000080000|citsae|UDI|BR
1147|BRA000175000|citsae|UMU|BR
1148|BRA000081000|citsae|UNA|BR
1149|BRA000251000|citsae|URB|BR
1150|BRA000082000|citsae|URG|BR
1151|BRA000083000|citsae|VAG|BR
1152|BRA000183000|citsae|VAL|BR
1153|BRA000084000|citsae|VDC|BR
