id|airport_code|code
5299|PSW|BRA000143000
5300|PTO|BRA000144000
5301|PPY|BRA000145000
5302|PDF|BRA000146000
5303|REZ|BRA000147000
5304|RIG|BRA000148000
5305|CSU|BRA000149000
5306|SFK|BRA000150000
5307|TGQ|BRA000151000
5308|TSQ|BRA000152000
5309|ORU|BOL000ORU000
5310|SNG|BOL000010000
5311|JIP|ECU000007000
5312|LTX|ECU000008000
5313|MEC|ECU000009000
5314|GIR|COL000055000
5315|SOX|COL000056000
5316|TRB|COL000057000
5317|CHH|PER000012000
5318|HLA|ZAF000024000
5319|MGH|ZAF000025000
5320|MZQ|ZAF000MZQ000
5321|DUK|ZAF000026000
5322|ZEC|ZAF000027000
5323|VRE|ZAF000028000
5324|VYD|ZAF000029000
5325|DAK|EGY000013000
5326|PSD|EGY000014000
5327|PPK|RUS000PKC000
5328|KTI|KHM000002000
5329|HPP|KHM000003000
5330|THK|LAO000004000
5331|JAF|LKA000JAF000
5332|GWL|IND000061000
5333|JGB|IND000062000
5334|KNU|IND000063000
5335|SXV|USA0ORSLE000
5336|CPF|IDN000076000
5337|CXP|IDN000077000
5338|CBN|IDN000078000
5339|DUM|IDN000079000
5340|KWB|IDN000080000
5341|MKW|IDN000081000
5342|PWL|IDN000082000
5343|PHA|VNM000017000
5344|XNG|VNM000018000
5345|UZH|SAU000019000
5346|KMX|SAU000KMX000
5347|PIO|PER000013000
5348|TYL|PER000014000
5349|CAJ|VEN000023000
5350|DZO|URY0000DU000
5351|MLZ|URY000002000
5352|STY|URY0000SL000
5353|ZUD|CHL000020000
5354|WCH|CHL000021000
5355|OVL|CHL000022000
5356|WPU|CHL000023000
5357|TTQ|CRI000012000
5358|GAC|HND000010000
5359|RER|GTM0000RE000
5360|KBI|CMR000009000
5361|SFI|MAR000009000
5362|SII|MAR000010000
5363|NNI|NAM000013000
5364|OKF|NAM000014000
5365|OTJ|NAM000015000
5366|SWP|NAM000016000
5367|EMG|ZAF000030000
5368|HRS|ZAF000031000
5369|KXE|ZAF000KXE000
5370|TMK|VNM000019000
5371|UTA|ZWE000004000
5372|NIR|USAAP1041000
5373|FSI|USAAP1042000
5374|SAR|USAAP0889000
5375|RCS|GBR000069000
5376|CGM|PHL000040000
5377|DBY|AUS000245000
5378|FRB|AUS000246000
5379|GOP|IND000064000
5380|HWK|AUS000247000
5381|HBX|IND000065000
5382|IPE|PHL000041000
5383|KPI|MYS0SRKPI000
5384|KGU|MYS000026000
5385|KTE|MYS000027000
5386|KZC|KHM0000KM000
5387|KTU|IND000066000
5388|LAY|ZAF000032000
5389|KKM|THA000016000
5390|MRG|AUS000248000
5391|NAC|AUS000249000
5392|NCS|ZAF000NCS000
5393|PAG|PHL000042000
5394|SIW|IDN000083000
5395|UTW|ZAF000033000
5396|ROI|THA000045000
5397|RRK|IND000067000
5398|VNA|LAO0000SL000
5399|SMM|MYS0SBSMM000
5400|SZS|NZL000041000
5401|SXT|MYS000028000
5402|TTR|IDN000084000
5403|TSY|IDN000085000
5404|THY|ZAF000THY000
5405|UTR|THA000115000
5406|XVL|VNM000020000
5407|WMX|IDN000086000
5408|WWY|AUS000250000
5409|LIP|BRA000153000
5410|OBS|FRA000087000
5411|ISK|IND000068000
5412|OTM|USAAP1043000
5413|URS|RUS000URS000
5414|TBW|RUS000TAM000
5415|TYA|RUS000TUL000
5416|VOZ|RUS000060000
5417|NOI|RUS000061000
5418|VNT|LVA000VSL000
5419|RDN|MYS000029000
5420|SGS|PHL000043000
5421|SHL|IND000SHL000
5422|TWT|PHL000044000
5423|YAP|FSM000003000
5424|NDC|IND000069000
5425|PHY|THA000076000
5426|NBC|RUS000062000
5427|JOL|PHL000045000
5428|KOS|KHM000004000
5429|NDD|AGO000009000
5430|CUH|USAAP1044000
5431|LTW|USAAP1045000
5432|HUJ|USAAP1046000
5433|SEG|USAAP1047000
5434|NGA|AUS000251000
5435|DEP|IND000070000
5436|DHM|IND000071000
5437|MPJ|USAAP1048000
5438|INJ|AUS000252000
5439|SIX|AUS000253000
5440|JWA|BWA000005000
5441|BYR|DNK000013000
5442|SUP|IDN000087000
5443|ZBY|LAO0000XA000
5444|PAA|MMR000022000
5445|OHI|NAM000017000
5446|TSB|NAM000018000
5447|GBZ|NZL000042000
5448|TDG|PHL000046000
5449|KMH|ZAF000KMH000
5450|COT|USAAP1049000
5451|DLN|USAAP0945000
5452|IDP|USAAP1050000
5453|JDA|USAAP1051000
5454|LYO|USAAP1052000
5455|PKF|USAAP1053000
5456|ELZ|USAAP1054000
5457|TII|AFG000002000
5458|MZR|AFG000MZR000
5459|HEA|AFG000HEA000
5460|UND|AFG000003000
5461|RMF|EGY000015000
5462|MOV|AUS000254000
5463|RVT|AUS000255000
5464|WSY|AUS000256000
5465|SJE|COL000058000
5466|LMC|COL000059000
5467|RVE|COL000060000
5468|TCD|COL000061000
5469|TME|COL000062000
5470|VGZ|COL000063000
5471|NQU|COL000064000
5472|OCV|COL000065000
5473|PDA|COL000066000
5474|LQM|COL000067000
5475|MVP|COL000068000
5476|LPD|COL000069000
5477|LCR|COL000070000
5478|SVI|SLV0000SV000
5479|PCR|COL000071000
5480|GPI|COL000072000
5481|YBK|CAN000252000
5482|TGI|PER000015000
5483|JAU|PER000016000
5484|ATA|PER000017000
5485|VDA|ISR000003000
5486|TCR|IND000072000
5487|IXD|IND000073000
5488|PNY|IND000PNY000
5489|MNA|IDN000088000
5490|PUM|IDN000089000
5491|MJU|IDN000090000
5492|LAH|IDN000091000
5493|LUW|IDN000092000
5494|MEQ|IDN000093000
5495|KNG|IDN000094000
5496|KBU|IDN000095000
5497|NBX|IDN000096000
5498|PSJ|IDN000097000
5499|LUV|IDN000098000
5500|LSW|IDN000099000
5501|TNJ|IDN000100000
5502|FKQ|IDN000101000
5503|KAZ|IDN000102000
5504|NTX|IDN000103000
5505|CSK|SEN000001000
5506|XBO|TUR000BRS000
5507|CYZ|PHL000047000
5508|SKT|PAK000023000
5509|SNU|CUB000023000
5510|GNS|IDN000104000
5511|ENU|NGA000010000
5512|GNA|BLR000001000
5513|YLQ|CAN000253000
5514|ROO|BRA000154000
5515|CFC|BRA000155000
5516|CCX|BRA000156000
5517|CCI|BRA000157000
5518|DIQ|BRA000158000
5519|GJM|BRA000159000
5520|IRE|BRA000160000
5521|ITE|BRA000161000
5522|JCM|BRA000162000
5523|JEQ|BRA000163000
5524|JCB|BRA000164000
5525|NQL|BRA000165000
5526|PNG|BRA000166000
5527|POJ|BRA000167000
5528|PCS|BRA000168000
5529|PNB|BRA000169000
5530|SBJ|BRA000170000
5531|SQM|BRA000171000
5532|TXF|BRA000172000
5533|TEC|BRA000173000
5534|TFL|BRA000174000
5535|UMU|BRA000175000
5536|BVH|BRA000176000
5537|VOT|BRA000177000
5538|CNO|USAAP1055000
5539|CPM|USAAP1056000
5540|CEV|USAAP1057000
5541|CRO|USAAP1058000
5542|CKN|USAAP1059000
5543|DEH|USAAP1060000
5544|DYL|USAAP1061000
5545|DUF|USAAP1062000
5546|GRM|USAAP1063000
5547|UPP|USAAP1064000
5548|HQM|USAAP1065000
5549|HNB|USAAP1066000
5550|KPT|USAAP1067000
5551|EMM|USAAP1068000
5552|LXV|USAAP1069000
5553|LLX|USAAP1070000
5554|MCD|USAAP1071000
5555|RRL|USAAP1072000
5556|RNH|USAAP1073000
5557|PSX|USAAP1074000
5558|WPO|USAAP1075000
5559|PGL|USAAP1076000
5560|PSB|USAAP1077000
5561|HSK|ESP000HUC000
5562|TEM|AUS000257000
5563|NSM|AUS000258000
5564|MJP|AUS000259000
5565|XRH|AUS000260000
5566|CMD|AUS000261000
5567|CMQ|AUS000262000
5568|CIE|AUS000263000
5569|GUH|AUS000264000
5570|ORS|AUS000265000
5571|MMM|AUS000266000
5572|YAY|CAN000254000
5573|YCQ|CAN000255000
5574|YLJ|CAN000256000
5575|YMG|CAN000257000
5576|SSQ|CAN000258000
5577|YKX|CAN000259000
5578|YCF|CAN000260000
5579|YFE|CAN000261000
5580|YAG|CAN000262000
5581|YBX|CAN000263000
5582|YEY|CAN000264000
5583|PRZ|USAAP1078000
5584|RFG|USAAP1079000
5585|ROX|USAAP1080000
5586|SMN|USAAP1081000
5587|SGT|USA000SGT000
5588|TBC|USAAP1082000
5589|WAY|USAAP1083000
5590|SSU|USAAP1084000
5591|EYR|USAAP1085000
5592|SDS|JPN000105000
5593|YRI|CAN000265000
5594|FKH|GBR000070000
5595|RAY|GBR000071000
5596|MEZ|ITA000MSN000
5597|OBL|BEL000003000
5598|GBB|DZA000016000
5599|EMX|ARG000020000
5600|GNR|ARG000021000
5601|OYA|ARG000022000
5602|MDX|ARG000023000
5603|MCS|ARG000024000
5604|OVR|ARG000025000
5605|PEH|ARG000026000
5606|PUD|ARG000027000
5607|RCQ|ARG000028000
5608|TTG|ARG000029000
5609|VDR|ARG000030000
5610|IIA|IRL000010000
5611|CXT|AUS000267000
5612|TGV|BGR000004000
5613|CAM|BOL000011000
5614|RBQ|BOL000012000
5615|SJS|BOL000013000
5616|SRB|ARG000RSA000
5617|IGT|RUS0000IN000
5618|OGZ|RUS000VLA000
5619|DSC|CMR000010000
5620|VCC|CMR000011000
5621|GHF|DEU000052000
5622|FRZ|DEU000053000
5623|YAI|CHL000024000
5624|VLR|CHL000025000
5625|CCH|CHL000026000
5626|LGR|CHL000027000
5627|MQU|COL000073000
5628|HSS|IND000074000
5629|DBD|IND000075000
5630|TNI|IND000076000
5631|COZ|DOM000006000
5632|SJH|COL000074000
5633|ACD|COL000075000
5634|NMB|IND000DAM000
5635|MFG|PAK000024000
5636|NRR|PRI000007000
5637|JAK|HTI000004000
5638|SZU|MLI0000SG000
5639|SCI|VEN000024000
5640|NVI|UZB0000NW000
5641|CGJ|ZMB000005000
5642|CIP|ZMB000006000
5643|KHJ|FIN000015000
5644|RFN|ISL000019000
5645|FLI|ISL000020000
5646|LUE|SVK000002000
5647|RVY|URY000003000
5648|PYC|PAN000016000
5649|SYP|CHL0000RM000
5650|MCH|ECU000010000
5651|HTB|GLP000006000
5652|EKB|KAZ000EKB000
5653|TDK|KAZ000010000
5654|XPL|HND0000CM000
5655|RUY|HND0000CP000
5656|JUT|HND000011000
5657|UII|HND000012000
5658|TKD|GHA000001000
5659|GOG|NAM000019000
5660|KAS|NAM000020000
5661|GKH|NPL000018000
5662|MEY|NPL000019000
5663|RNI|NIC000002000
5664|RDT|SEN000002000
5665|PSY|FLK000001000
5666|PLI|VCT000004000
5667|RAD|VGB000002000
5668|TOV|VGB000002000
5669|GSJ|CRI0000SJ000
5670|AAZ|GTM0000QZ000
5671|KDL|EST000002000
5672|TFR|EGY000016000
5673|TTA|MAR000011000
5674|MXR|UKR000095000
5675|IDB|SWE000043000
5676|SXZ|TUR000SII000
5677|LIO|CRI00000L000
5678|LCF|GTM000002000
5679|TCU|ZAF000034000
5680|SUI|GEO000003000
5681|CIZ|BRA000178000
5682|ERN|BRA000179000
5683|PAV|BRA000180000
5684|PHB|BRA000181000
5685|RVD|BRA000182000
5686|VAL|BRA000183000
5687|PWE|RUS000063000
5688|LOK|KEN000011000
5689|ILR|NGA000011000
5690|JOS|NGA000012000
5691|YOL|NGA000013000
5692|CFV|USAAP1086000
5693|PPF|USAAP1087000
5694|JBS|USAAP1088000
5695|SUD|USAAP1089000
5696|WDR|USAAP1090000
5697|IKI|JPN000106000
5698|ODM|NZL000AUK000
5699|HTH|USAAP0627000
5700|LWV|USAAP1091000
5701|SHN|USAAP1092000
5702|MHL|USAAP0266000
5703|GED|USAAP1093000
5704|PHT|USAAP0786000
5705|SBX|USAAP1094000
5706|VSF|USA0ILSPI000
5707|NWH|USA0CANWH000
5708|FXY|USAAP1095000
5709|SUC|USAAP1096000
5710|NIN|USAAP1097000
5711|WOW|USAAP1098000
5712|CLZ|VEN000025000
5713|TYZ|USAAP0387000
5714|ISQ|USAAP1099000
5715|TOC|USAAP1100000
5716|YBC|CAN000266000
5717|VCL|VNM000021000
5718|CCL|AUS000268000
5719|EVH|AUS000269000
5720|MLR|AUS000270000
5721|MNQ|AUS000271000
5722|GUS|USAAP1101000
5723|CIR|USA0GACIR000
5724|CAR|USAAP1102000
5725|WAH|USAAP1103000
5726|HSB|USAAP0021000
5727|BSQ|USAAP0946000
5728|DGL|USAAP0946000
5729|DUG|USAAP0946000
5730|APT|CAN000005000
5731|SPW|USAAP1104000
5732|COM|USAAP1105000
5733|MPE|USAAP0004000
5734|HUE|ETH000029000
5735|LLI|ETH000030000
5736|DWD|SAU000020000
5737|PZH|PAK000025000
5738|CIL|USAAP1106000
5739|DBA|PAK000026000
5740|FFD|GBR000072000
5741|ULL|GBR000073000
5742|CRK|PHL000048000
5743|KOV|KAZ000011000
5744|PLX|KAZ000012000
5745|DMB|KAZ000013000
5746|INH|MOZ000012000
5747|PPL|NPL000020000
5748|ZMH|CAN000267000
5749|EAB|YEM000007000
5750|AOD|TCD000004000
5751|YIB|CAN000268000
5752|WWG|OMN000005000
5753|JRK|GRL000031000
5754|SOR|SYR000002000
5755|GYL|AUS000272000
5756|XIJ|KWT000001000
5757|LAK|CAN000269000
5758|ACN|MEX000041000
5759|NGZ|USAAP1107000
5760|XAL|MEX000042000
5761|RAW|ESP000ALA000
5762|LEG|MRT000011000
5763|YLT|CAN000270000
5764|PBX|BRA000184000
5765|PGP|STP000002000
5766|XAR|BFA000004000
5767|RLT|NER000001000
5768|JLH|USAAP1108000
5769|IXV|IND000077000
5770|YYW|CAN000271000
5771|PTL|USAAP1109000
5772|AML|PAN000017000
5773|NGD|VGB000003000
5774|NDV|USAAP1110000
5775|HVA|MDG000028000
5776|YAA|CAN000272000
5777|UPV|GBR000074000
5778|JUP|USAAP1111000
5779|CCB|USAAP1111000
5780|APR|PNG000148000
5781|YZA|CAN000273000
5782|YAT|CAN000274000
5783|EIA|PNG000149000
5784|EBO|MHL000028000
5785|EBW|CMR000012000
5786|ELB|COL000076000
5787|PVE|PAN000018000
5788|EHL|ARG000031000
5789|EBM|TUN000003000
5790|ECR|COL000077000
5791|EDB|SDN000012000
5792|ELX|VEN000026000
5793|EOR|VEN000027000
5794|ELO|ARG000032000
5795|ECO|COL000078000
5796|EKD|AUS000273000
5797|ELJ|COL000079000
5798|EMT|USAAP1112000
5799|EMY|EGY000017000
5800|ENJ|GTM000003000
5801|EPA|ARG000033000
5802|EFG|PNG000150000
5803|EVM|USAAP1113000
5804|ERE|PNG000151000
5805|ELR|IDN000105000
5806|EDQ|HND000013000
5807|HCM|SOM000010000
5808|ELW|USAAP1114000
5809|HRR|COL000080000
5810|ERA|SOM000011000
5811|YEL|CAN000275000
5812|EYS|KEN000012000
5813|EPT|PNG000152000
5814|ELL|ZAF000035000
5815|ESL|RUS000ESL000
5816|ERU|PNG000153000
5817|EOZ|VEN000028000
5818|EML|NLD000EMM000
5819|EMI|PNG000154000
5820|ENB|AUS000274000
5821|EPN|COG000008000
5822|ESS|DEU000054000
5823|ESM|ECU000011000
5824|ESI|BRA000185000
5825|EVA|USAAP1115000
5826|ICY|USAAP1116000
5827|IFA|USAAP1117000
5828|IDG|USAAP1118000
5829|CII|TUR000AYI000
5830|EIH|AUS000275000
5831|EDD|AUS000276000
5832|IRB|USAAP1119000
5833|ZAA|CAN000276000
5834|PTC|USAAP1120000
5835|EIY|ISR000004000
5836|EDW|USAAP1121000
5837|IVA|MDG000029000
5838|PBN|AGO000010000
5839|ZWA|MDG000030000
5840|WAD|MDG000031000
5841|EUQ|PHL000049000
5842|ANO|MOZ000013000
5843|RFK|AIA000001000
5844|WAK|MDG000032000
5845|NKO|MDG000033000
5846|WOR|MDG000034000
5847|NAI|GUY000004000
5848|ANN|USAAP1122000
5849|YAX|CAN000277000
5850|OGV|NAM000021000
5851|ONS|AUS000277000
5852|ODJ|CAF000013000
5853|QUB|LBY000010000
5854|OBD|IDN000106000
5855|OBA|AUS000278000
5856|CMO|SOM000012000
5857|OBX|PNG000155000
5858|OBC|DJI000002000
5859|OBF|DEU000055000
5860|YDW|CAN000278000
5861|ODR|AUS000279000
5862|OLD|USAAP1123000
5863|OMC|PHL000050000
5864|OLY|USAAP1124000
5865|ONY|USAAP1124000
5866|OLQ|PNG000156000
5867|OVG|ZAF000036000
5868|OGE|PNG000157000
5869|OGL|GUY000005000
5870|OHA|NZL000043000
5871|OKV|PNG000158000
5872|OKQ|IDN000107000
5873|OTN|USAAP1125000
5874|OKP|PNG000159000
5875|OKL|IDN000108000
5876|OKG|COG000009000
5877|OKN|GAB000016000
5878|XEO|GRL000032000
5879|OLI|ISL000021000
5880|RAX|PNG000160000
5881|ORP|BWA000006000
5882|OLA|DZA000ORA000
5883|ORA|DZA000ORA000
5884|OAN|HND000014000
5885|ORZ|BLZ000008000
5886|HRZ|BRA000186000
5887|OIA|BRA000187000
5888|OTY|PNG000161000
5889|OLV|USAAP1126000
5890|CVI|ARG000034000
5891|OXO|AUS000280000
5892|ORJ|GUY000006000
5893|ORC|COL000081000
5894|OLO|CZE0000OL000
5895|OMI|IRN000043000
5896|OML|PNG000162000
5897|ONE|SLB000023000
5898|ONN|USAAP1127000
5899|ONB|PNG000163000
5900|ONU|FJI000016000
5901|OOT|KIR000008000
5902|YBS|CAN000279000
5903|OPB|PNG000164000
5904|YOO|CAN000OSH000
5905|OKS|USA0WIOSH000
5906|OSC|USAAP1128000
5907|OUK|GBR000075000
5908|OTO|USAAP1129000
5909|FTX|COG000010000
5910|OEO|USAAP1130000
5911|OSG|PNG000165000
5912|OYN|AUS000281000
5913|KOZ|USAAP1131000
5914|NAX|USAAP1132000
5915|BDT|COD000016000
5916|LCN|AUS000282000
5917|VCF|ARG000035000
5918|PVI|BRA000188000
5919|PBB|BRA000189000
5920|PUX|CHL000028000
5921|BAC|COL000082000
5922|NBB|COL000083000
5923|PBR|GTM000004000
5924|RGH|IND000078000
5925|CBI|AUS000283000
5926|RRI|SLB000024000
5927|YBF|CAN000280000
5928|PAM|USAAP1133000
5929|NAF|IDN000109000
5930|UTE|ZAF000037000
5931|OUR|CMR000013000
5932|VAH|BOL000014000
5933|NWU|BMU000001000
5934|PLT|COL000084000
5935|YBJ|CAN000281000
5936|NDA|IDN000110000
5937|FDU|COD000017000
5938|PPJ|IDN000111000
5939|GBK|SLE000003000
5940|OGR|TCD000005000
5941|LAZ|BRA000190000
5942|KZK|KHM000KZK000
5943|PAU|MMR000023000
5944|KPH|USAAP1134000
5945|POY|USAAP1135000
5946|WPL|CAN000282000
5947|PPO|BHS000021000
5948|PRU|MMR000024000
5949|PAN|THA000094000
5950|SEV|UKR000019000
5951|YAB|CAN000283000
5952|RAV|COL000085000
5953|WBE|MDG000035000
5954|YBW|CAN000284000
5955|DAA|USAAP1136000
5956|WPB|MDG000036000
5957|WBD|MDG000037000
5958|OVA|MDG000038000
5959|ACB|USAAP1137000
5960|WBO|MDG000039000
5961|YBV|CAN000285000
5962|VEV|SLB000025000
5963|EBH|DZA000EBA000
5964|VCH|URY000004000
5965|PAB|IND000079000
5966|PRY|ZAF000PRY000
5967|HIC|ZAF000PRY000
5968|HPR|ZAF000PRY000
5969|VIU|SLB000026000
5970|VLM|BOL000015000
5971|PGC|USAAP0322000
5972|VDM|ARG000VDM000
5973|NTI|IDN000112000
5974|MJS|MOZ000014000
5975|PZA|COL000086000
5976|PUP|BFA000005000
5977|PTV|USAAP1138000
5978|POD|SEN000003000
5979|POW|SVN000002000
5980|RGE|PNG000166000
5981|POQ|USAAP1139000
5982|BSF|USAAP1140000
5983|POH|USAAP1141000
5984|PXL|USAAP1142000
5985|PRE|COL000087000
5986|PON|GTM000005000
5987|XPP|CAN000286000
5988|PVY|USAAP1143000
5989|PCK|USAAP1144000
5990|POO|BRA000191000
5991|PVO|ECU000012000
5992|PLK|USAAP1145000
5993|PRT|USAAP1146000
5994|YPZ|CAN000287000
5995|IXP|IND000080000
5996|YDB|CAN000288000
5997|YBO|CAN000289000
5998|YBN|CAN000290000
5999|OTC|TCD000006000
6000|RBB|BRA000192000
6001|XBG|BFA000006000
6002|PYA|COL000088000
6003|UOL|IDN000113000
6004|YBH|CAN000291000
6005|YVT|CAN000292000
6006|UUA|RUS000064000
6007|UCN|LBR000002000
6008|YDV|CAN000293000
6009|FBG|USAAP0801000
6010|YBI|CAN000294000
6011|RMB|OMN000006000
6012|TTO|USAAP1147000
6013|FBR|USAAP1148000
6014|XBB|CAN000295000
6015|SRR|AUS000284000
6016|YBT|CAN000296000
6017|XBL|ETH000031000
6018|OUT|TCD000007000
6019|OTL|MRT000012000
6020|CCA|USAAP1149000
6021|MKD|ETH000032000
6022|CNT|ARG000036000
6023|CHL|USAAP1150000
6024|YCL|CAN000297000
6025|CNR|CHL000029000
6026|CPL|COL000089000
6027|XCM|CAN000298000
6028|TBY|BWA000007000
6029|TTS|MDG000040000
6030|TSZ|MNG000014000
6031|TSW|PNG000167000
6032|SGG|MYS000030000
6033|IDC|MOZ000015000
6034|CVB|PNG000168000
6035|CNN|RUS000065000
6036|XIE|LAO000005000
6037|KUJ|JPN000107000
6038|DAO|PNG000169000
6039|TPJ|NPL000021000
6040|DAP|NPL000022000
6041|DDU|PAK000027000
6042|DNP|NPL000023000
6043|DGN|USAAP1151000
6044|DGD|AUS000285000
6045|DAZ|AFG000004000
6046|DAG|USAAP1152000
6047|DPG|USAAP1153000
6048|DHD|AUS000286000
6049|DRR|AUS000287000
6050|DSL|SLE000004000
6051|TAZ|TKM00000D000
6052|DTE|PHL000051000
6053|DVP|AUS000288000
6054|DAH|YEM000008000
6055|TPK|IDN000114000
6056|RBF|USAAP1154000
6057|YIG|CAN000299000
6058|OMJ|JPN000108000
6059|GHC|BHS000022000
6060|GKL|AUS000289000
6061|GRC|LBR000003000
6062|TSC|ECU000013000
6063|VUS|RUS000066000
6064|DAS|CAN000300000
6065|DRH|IDN000115000
6066|DGU|BFA000007000
6067|DNF|LBY000011000
6068|DCK|USAAP1155000
6069|DCI|ITA000024000
6070|DBT|ETH000033000
6071|DVR|AUS000290000
6072|DYW|AUS000291000
6073|AYE|USAAP1156000
6074|DSV|USAAP1157000
6075|DNS|USAAP1158000
6076|DEI|SYC000003000
6077|TJB|IDN000116000
6078|TSX|IDN000117000
6079|DAJ|AUS000292000
6080|DGF|USAAP0946000
6081|VOK|USAAP1159000
6082|DAF|PNG000170000
6083|DBP|PNG000171000
6084|DTA|USAAP1160000
6085|DDN|AUS000293000
6086|DRU|USAAP1161000
6087|DRE|USAAP1162000
6088|DFP|AUS000294000
6089|DRI|USAAP1163000
6090|DRF|USAAP1164000
6091|DRY|AUS000295000
6092|DRJ|SUR000003000
6093|DLV|AUS000296000
6094|DES|SYC000004000
6095|MFB|COL000090000
6096|DNB|AUS000297000
6097|DUQ|CAN000301000
6098|DCT|BHS000023000
6099|DOS|PNG000172000
6100|XDE|BFA000008000
6101|YRD|CAN000302000
6102|DEO|USA0MIDEO000
6103|DPK|USAAP1165000
6104|DGC|ETH000034000
6105|DCR|USAAP0242000
6106|DTR|USAAP1166000
6107|DKS|RUS000067000
6108|WRI|USAAP1167000
6109|DXD|AUS000298000
6110|DSG|PHL000052000
6111|DRN|AUS000299000
6112|DRC|AGO000011000
6113|DRG|USAAP1168000
6114|DNU|PNG000173000
6115|DYA|AUS000300000
6116|YDL|CAN000303000
6117|DYM|AUS000301000
6118|DMT|BRA000193000
6119|DNO|BRA000194000
6120|DVK|CAN000304000
6121|DEF|IRN000044000
6122|OTK|USA0ORTLM000
6123|KTH|USAAP1169000
6124|YTT|CAN000305000
6125|TZM|MEX000043000
6126|DNX|SDN000013000
6127|EHT|USAAP1170000
6128|ECA|USAAP1171000
6129|PSK|USA0CADBN000
6130|INB|BLZ000009000
6131|DBS|USAAP0248000
6132|DNG|AUS000302000
6133|DLK|AUS000303000
6134|DPU|PNG000174000
6135|PDR|BRA000195000
6136|DWA|MWI000005000
6137|DKK|USAAP1172000
6138|DOA|MDG000041000
6139|DOB|IDN000118000
6140|DOD|TZA0000DO000
6141|DOP|NPL000024000
6142|DOV|USAAP1173000
6143|DKV|AUS000304000
6144|DOR|BFA000009000
6145|DRD|AUS000305000
6146|DOO|PNG000175000
6147|PBV|BRA000196000
6148|DON|GTM000006000
6149|DOI|PNG000176000
6150|ERT|MNG000015000
6151|YXR|CAN000306000
6152|ERB|AUS000306000
6153|NDF|AGO000012000
6154|KDN|GAB000017000
6155|NDL|CAF000014000
6156|ZGM|ZMB000007000
6157|RPM|AUS000307000
6158|NGV|AGO000013000
6159|NGL|ZAF000038000
6160|EGA|PNG000177000
6161|NKA|GAB000018000
6162|NKS|CMR000014000
6163|NKL|COD000018000
6164|NUD|SDN000014000
6165|EWI|IDN000119000
6166|JOM|TZA000008000
6167|ENS|NLD000ENS000
6168|NZE|GIN000NZR000
6169|NZA|AGO000014000
6170|FAC|PYF000028000
6171|FNG|BFA000010000
6172|YOE|CAN000307000
6173|FMH|USAAP1174000
6174|FAG|ISL000022000
6175|FHZ|PYF000029000
6176|FAH|AFG000005000
6177|RVA|MDG000042000
6178|FAA|GIN000FRN000
6179|ZFA|CAN000308000
6180|FRG|USAAP1175000
6181|FAZ|IRN000045000
6182|FAS|ISL000023000
6183|FYT|TCD000008000
6184|FBD|AFG000006000
6185|VRS|USAAP1176000
6186|FGU|PYF000030000
6187|FCB|ZAF000039000
6188|FLM|PRY000007000
6189|PHP|USAAP1177000
6190|GBS|NZL000044000
6191|FNE|PNG000178000
6192|FBY|USAAP1178000
6193|SUU|USAAP0644000
6194|YCZ|CAN000309000
6195|FWL|USAAP1179000
6196|ZFW|CAN000310000
6197|FRQ|PNG000179000
6198|FEJ|BRA000197000
6199|FEA|GBR000076000
6200|FTI|ASM000003000
6201|FID|USAAP1180000
6202|PZL|ZAF000040000
6203|FIK|AUS000308000
6204|FLY|AUS000309000
6205|FNH|ETH000035000
6206|FNR|USAAP1181000
6207|FOM|CMR000015000
6208|PCQ|LAO0000PH000
6209|YFG|CAN000311000
6210|URD|DEU000056000
6211|FGD|MRT000013000
6212|FEL|DEU000057000
6213|FER|KEN000013000
6214|FLT|USAAP1182000
6215|FRY|USA0MEFRY000
6216|FBE|BRA000198000
6217|VRU|ZAF000VRU000
6218|FUB|PNG000180000
6219|FAQ|PNG000181000
6220|PFD|USAAP1183000
6221|FRK|SYC000005000
6222|FLP|USAAP1184000
6223|FLS|AUS000310000
6224|WFK|USAAP1185000
6225|FVL|AUS000311000
6226|FLB|BRA000199000
6227|FLH|GBR000077000
6228|YVG|CAN000312000
6229|FAK|USAAP1186000
6230|FLC|AUS000312000
6231|FGL|NZL000045000
6232|FOS|AUS000313000
6233|VSO|VNM000022000
6234|FUM|PNG000182000
6235|FSL|AUS000314000
6236|FON|CRI000013000
6237|FOY|LBR000004000
6238|FOU|GAB000019000
6239|FOA|GBR000078000
6240|PHU|VNM000023000
6241|FFU|CHL000030000
6242|GAH|AUS000315000
6243|GLC|ETH000036000
6244|GMC|COL000091000
6245|GMA|COD000019000
6246|NNA|MAR000012000
6247|GAG|USAAP1187000
6248|YCX|CAN000313000
6249|GIT|TZA000009000
6250|GEF|SLB000027000
6251|GMM|COG000011000
6252|GBP|AUS000316000
6253|GDJ|COD000020000
6254|GAW|MMR000025000
6255|KDT|THA000116000
6256|YGE|CAN000314000
6257|GRN|USAAP1188000
6258|GDD|AUS000317000
6259|YZE|CAN000315000
6260|GOL|USAAP1189000
6261|GDH|USAAP1190000
6262|GDI|CAF000015000
6263|KLH|IND000081000
6264|GLY|AUS000318000
6265|PQT|DNK000014000
6266|XGG|BFA000011000
6267|GOM|COD000021000
6268|KOD|IDN000120000
6269|KLI|COD000022000
6270|CUS|USA0GACZX000
6271|GKN|USAAP1191000
6272|GDW|USAAP1192000
6273|GMT|USAAP1193000
